imgpath,protest,violence,sign,photo,fire,police,children,group_20,group_100,flag,night,shouting
./UCLA-protest/img/test\test-02100.jpg,0.996148943901062,0.2594718933105469,0.9920799136161804,0.014378976076841354,0.0002765404642559588,0.0011271514231339097,0.01713765412569046,0.8453463912010193,0.13164035975933075,0.014995958656072617,0.003987397067248821,0.011190122924745083
./UCLA-protest/img/test\test-02101.jpg,5.3838091844227165e-05,0.00010459991608513519,3.7251695175655186e-05,7.194997579063056e-06,4.095694748684764e-06,1.1214448932150844e-05,8.106079803837929e-06,4.198478927719407e-05,1.101352881960338e-05,5.569138011196628e-06,4.9843703891383484e-05,1.9468374375719577e-05
./UCLA-protest/img/test\test-02102.jpg,0.9881187081336975,0.32149794697761536,0.978601336479187,0.034281931817531586,0.0028840561863034964,0.005795678123831749,0.030115820467472076,0.7442935705184937,0.09908841550350189,0.02954430691897869,0.024339042603969574,0.032194510102272034
./UCLA-protest/img/test\test-02103.jpg,0.00016462267376482487,0.0007012281566858292,4.382601400720887e-05,1.4954217476770282e-05,0.00010294709500158206,0.00013266404857859015,2.4976754502858967e-05,9.974704880733043e-05,2.8822107196901925e-05,6.827119705121731e-06,0.0002761265786830336,2.6095704015460797e-05
./UCLA-protest/img/test\test-02104.jpg,0.3120693564414978,0.15175297856330872,0.22926780581474304,0.022428635507822037,0.013520180247724056,0.028862299397587776,0.011308331042528152,0.2740940451622009,0.12666399776935577,0.02101399190723896,0.29399585723876953,0.01752261258661747
./UCLA-protest/img/test\test-02105.jpg,0.001138682127930224,0.0020260659512132406,0.000928297289647162,0.00038914731703698635,0.00022217472724150866,0.00035427772672846913,0.00039143196772783995,0.0007087613339535892,0.00034769700141623616,0.00014776982425246388,0.00044441744103096426,0.00040248275035992265
./UCLA-protest/img/test\test-02106.jpg,0.0002775095053948462,0.0006350841140374541,0.00028764086891897023,0.0002729167172219604,6.618019688175991e-05,0.0001953940954990685,0.0001126513016060926,0.00022812551469542086,0.00011706336954375729,8.438106306130067e-05,0.00016281432181131095,0.00013748568017035723
./UCLA-protest/img/test\test-02107.jpg,0.9688675403594971,0.37908127903938293,0.9421099424362183,0.062180012464523315,0.004920313134789467,0.022743282839655876,0.049973465502262115,0.8148652911186218,0.2743752598762512,0.066013403236866,0.023875586688518524,0.08583981543779373
./UCLA-protest/img/test\test-02108.jpg,0.012584593147039413,0.010491644963622093,0.0032934003975242376,0.0005341373616829515,0.0003583584039006382,0.0014356750762090087,0.0012062788009643555,0.004852768033742905,0.0009640854550525546,0.0012345238355919719,0.00019808577781077474,0.0010532360756769776
./UCLA-protest/img/test\test-02109.jpg,0.3966577649116516,0.12778770923614502,0.23196884989738464,0.009364878758788109,0.004754617810249329,0.016895852982997894,0.010964172892272472,0.27094343304634094,0.02363835833966732,0.06854908913373947,0.0023673195391893387,0.016169697046279907
./UCLA-protest/img/test\test-02110.jpg,0.223179429769516,0.14899584650993347,0.1370701640844345,0.004694627597928047,0.00403490848839283,0.022393332794308662,0.0037348237819969654,0.2896573841571808,0.2104559689760208,0.017456309869885445,0.02160039357841015,0.006252033170312643
./UCLA-protest/img/test\test-02111.jpg,0.013124402612447739,0.010472629219293594,0.010206665843725204,0.0024718833155930042,0.0011704937787726521,0.001956562278792262,0.0026214108802378178,0.006985340733081102,0.001089471043087542,0.00153544289059937,0.0007525539258494973,0.0019697064999490976
./UCLA-protest/img/test\test-02112.jpg,0.8200908303260803,0.32591840624809265,0.612743079662323,0.02821449376642704,0.010485275648534298,0.08872272819280624,0.013713409192860126,0.6579179763793945,0.3023850917816162,0.0305678341537714,0.2811752259731293,0.02549588680267334
./UCLA-protest/img/test\test-02113.jpg,2.51369274337776e-05,0.00015431245265062898,2.9363043722696602e-05,3.581109922379255e-05,4.640961833501933e-06,8.813286513031926e-06,1.56249097926775e-05,2.686990046640858e-05,2.1986699721310288e-05,2.4124162791849812e-06,5.8635247114580125e-05,1.6595586203038692e-05
./UCLA-protest/img/test\test-02114.jpg,0.09179406613111496,0.030516454949975014,0.05845306068658829,0.005287953652441502,0.001973713980987668,0.003163761692121625,0.0036194012500345707,0.06203100085258484,0.03161206468939781,0.008663035929203033,0.006519555579870939,0.002784891054034233
./UCLA-protest/img/test\test-02115.jpg,0.0029398759361356497,0.003770482959225774,0.0020451738964766264,0.0013749839272350073,0.0008838573703542352,0.0011042682453989983,0.0009127245866693556,0.0025398072320967913,0.0012601165799424052,0.0005934473592787981,0.003266154322773218,0.00158150983043015
./UCLA-protest/img/test\test-02116.jpg,6.708706496283412e-05,0.0002508354664314538,4.363751213531941e-05,5.6727862101979554e-05,1.4064205061004031e-05,5.995283936499618e-05,6.654667959082872e-05,4.313835233915597e-05,2.1555402781814337e-05,1.1066718798247166e-05,3.794526128331199e-05,2.4821205443004146e-05
./UCLA-protest/img/test\test-02117.jpg,0.833116352558136,0.5680226683616638,0.3727855384349823,0.036335185170173645,0.2832689583301544,0.28997886180877686,0.01706107147037983,0.6980825662612915,0.33701956272125244,0.08989403396844864,0.6158159375190735,0.06019222363829613
./UCLA-protest/img/test\test-02118.jpg,0.012619969435036182,0.012619826011359692,0.014185982756316662,0.002460654592141509,0.002160764764994383,0.004105019848793745,0.0015519970329478383,0.02142268605530262,0.01620125211775303,0.004207524936646223,0.039161618798971176,0.0014252382097765803
./UCLA-protest/img/test\test-02119.jpg,0.11816418915987015,0.04579510539770126,0.1889055371284485,0.024512089788913727,0.001849472289904952,0.0025546422693878412,0.015873471274971962,0.07280281186103821,0.01849685050547123,0.0027283227536827326,0.010852204635739326,0.009313369169831276
./UCLA-protest/img/test\test-02120.jpg,0.0012115585850551724,0.0026854490861296654,0.0015246274415403605,0.00041224007145501673,0.00017720766481943429,0.0002967682958114892,0.00032930460292845964,0.0017670870292931795,0.0008878929074853659,0.0002448642044328153,0.00033282756339758635,0.0003840355493593961
./UCLA-protest/img/test\test-02121.jpg,1.876498390629422e-05,3.800063132075593e-05,1.3321397091203835e-05,1.7805348306865199e-06,1.9941083451158192e-07,5.00690703120199e-06,5.785719622508623e-06,1.0652420314727351e-05,3.3635812997090397e-06,1.5500378367505618e-06,2.7898092866962543e-06,6.861871952423826e-06
./UCLA-protest/img/test\test-02122.jpg,0.9538712501525879,0.217025488615036,0.9421667456626892,0.045643072575330734,0.0043730963952839375,0.008368799462914467,0.027028679847717285,0.4840906858444214,0.08559557795524597,0.02501598931849003,0.04453383386135101,0.01881222054362297
./UCLA-protest/img/test\test-02123.jpg,0.0001786199281923473,0.00026308049564249814,0.00011008023284375668,5.091463390272111e-05,8.487434570270125e-06,5.1605584303615615e-05,3.332040796522051e-05,8.385774708585814e-05,1.7910488168126903e-05,3.2886629924178123e-05,3.205310713383369e-05,7.60568436817266e-05
./UCLA-protest/img/test\test-02124.jpg,0.00016866995429154485,0.00036816525971516967,0.00022724541486240923,0.00012118175072828308,1.416751001670491e-05,1.8099844965036027e-05,6.869673961773515e-05,0.00015066436026245356,6.398911500582471e-05,2.2017185983713716e-05,0.0001016961396089755,5.5099098972277716e-05
./UCLA-protest/img/test\test-02125.jpg,1.627131314307917e-05,0.00012006386532448232,1.1130319762742147e-05,1.9037359379581176e-05,9.973197848012205e-06,7.922315489850007e-06,1.1881023965543136e-05,1.6227271771640517e-05,8.119914127746597e-06,3.1681361178925727e-06,1.4461174032476265e-05,1.5999739844119176e-05
./UCLA-protest/img/test\test-02126.jpg,4.374267518869601e-05,0.0002098608820233494,3.7109406548552215e-05,4.052634540130384e-05,2.0601171854650602e-05,6.828363984823227e-05,2.1817848391947336e-05,5.042126213083975e-05,3.840414137812331e-05,1.5970410458976403e-05,0.00011243612971156836,6.854159437352791e-05
./UCLA-protest/img/test\test-02127.jpg,0.14066176116466522,0.07049129903316498,0.03567584604024887,0.0011404358083382249,0.001163131557404995,0.01984049379825592,0.001294740941375494,0.12546412646770477,0.014041529037058353,0.004022377077490091,0.004123261198401451,0.0015653090085834265
./UCLA-protest/img/test\test-02128.jpg,0.0008963079308159649,0.0019760560244321823,0.0005218657897785306,0.00030626292573288083,0.00048481073463335633,0.000779607449658215,0.00024027696053963155,0.000737335067242384,0.0002339588536415249,0.00016367743955925107,0.0010548769496381283,0.00041419448098167777
./UCLA-protest/img/test\test-02129.jpg,0.0007007258245721459,0.0027298370841890574,0.0005218021688051522,0.0007890090928412974,0.0007296489202417433,0.0004401107144076377,0.0005541190621443093,0.0007145109120756388,0.0004223482101224363,0.00020344638323877007,0.0005972104263491929,0.0007022735080681741
./UCLA-protest/img/test\test-02130.jpg,0.779823362827301,0.2118196040391922,0.8106200695037842,0.022062258794903755,0.002644477179273963,0.002756335074082017,0.006615449208766222,0.6653765439987183,0.18356499075889587,0.05593213811516762,0.004665857646614313,0.016504738479852676
./UCLA-protest/img/test\test-02131.jpg,0.005415296647697687,0.0029309329111129045,0.0060661411844193935,0.0011420991504564881,0.00018825872393790632,0.00015228823758661747,0.0028964707162231207,0.0031958259642124176,0.0010339824948459864,0.0005202707252465189,0.0005764232482761145,0.0008081529522314668
./UCLA-protest/img/test\test-02132.jpg,4.9611811846261844e-05,0.00015276891645044088,4.718557102023624e-05,7.92619030107744e-05,2.770751598291099e-05,1.9448167222435586e-05,7.029568951111287e-05,4.9701313400873914e-05,3.670623482321389e-05,1.902421900012996e-05,5.1256283768452704e-05,4.651599010685459e-05
./UCLA-protest/img/test\test-02133.jpg,0.9821893572807312,0.34985804557800293,0.9722622632980347,0.0751296877861023,0.001984836533665657,0.006780792493373156,0.05524452403187752,0.8160439729690552,0.2704457640647888,0.044328171759843826,0.017532868310809135,0.04136672243475914
./UCLA-protest/img/test\test-02134.jpg,7.652733620489016e-05,0.00015599887410644442,0.00010972841118928045,2.931883318524342e-05,3.2366629056923557e-06,1.0356130587751977e-05,2.8356502298265696e-05,9.17979414225556e-05,2.7741094527300447e-05,6.353323897201335e-06,4.501848525251262e-05,3.437230770941824e-05
./UCLA-protest/img/test\test-02135.jpg,1.017023987515131e-05,6.271534221014008e-05,1.1342030120431446e-05,2.2755486497771926e-05,6.094105174270226e-06,8.161254299920984e-06,2.1183775970712304e-05,1.350259844912216e-05,1.3833308003086131e-05,6.2093590713629965e-06,2.9628490665345453e-05,1.6101468645501882e-05
./UCLA-protest/img/test\test-02136.jpg,0.923947811126709,0.4117279648780823,0.7849743366241455,0.03143829479813576,0.012390471063554287,0.055236563086509705,0.02848588488996029,0.8307132720947266,0.5818992257118225,0.0919320210814476,0.06597293168306351,0.038220494985580444
./UCLA-protest/img/test\test-02137.jpg,0.2300279587507248,0.16228988766670227,0.1633472442626953,0.07080406695604324,0.03257670998573303,0.09171941876411438,0.07505141943693161,0.19935013353824615,0.09156492352485657,0.09931623190641403,0.06611835956573486,0.10422734916210175
./UCLA-protest/img/test\test-02138.jpg,0.00020322050841059536,0.0005847926368005574,0.0002463657583575696,0.00014506543811876327,2.809553552651778e-05,4.7810775868128985e-05,0.00010105571709573269,0.00026689714286476374,0.00018172245472669601,3.7077570596011356e-05,0.0001540842786198482,0.00013409739767666906
./UCLA-protest/img/test\test-02139.jpg,0.9131852388381958,0.16640876233577728,0.9071669578552246,0.025544624775648117,0.003041933523491025,0.002174999099224806,0.027486097067594528,0.40248599648475647,0.053896959871053696,0.010118326172232628,0.014034150168299675,0.030962452292442322
./UCLA-protest/img/test\test-02140.jpg,0.9950301647186279,0.31676286458969116,0.992712676525116,0.02780190482735634,0.0002796254411805421,0.0012304707197472453,0.017914703115820885,0.87807697057724,0.31198105216026306,0.03375493362545967,0.009128953330218792,0.011435511521995068
./UCLA-protest/img/test\test-02141.jpg,0.00023976752709131688,0.0010049781994894147,0.00018526513304095715,0.00015859492123126984,0.00010897846368607134,0.00039167795330286026,0.00023888515715952963,0.0002432020119158551,0.00013190128083806485,7.64624128350988e-05,0.00029372997232712805,0.00042833888437598944
./UCLA-protest/img/test\test-02142.jpg,0.22475610673427582,0.02507377788424492,0.28420060873031616,0.006536301225423813,0.0025613263715058565,0.002072151517495513,0.007936175912618637,0.03435714542865753,0.00731928925961256,0.002460391027852893,0.011220824904739857,0.004654259420931339
./UCLA-protest/img/test\test-02143.jpg,0.11208576709032059,0.0659320279955864,0.09592960774898529,0.006470763124525547,0.0034607071429491043,0.0049981893971562386,0.002876728307455778,0.12995363771915436,0.0845145583152771,0.015895841643214226,0.010023487731814384,0.006510034203529358
./UCLA-protest/img/test\test-02144.jpg,0.8567347526550293,0.42762675881385803,0.8043949007987976,0.09688675403594971,0.014655658043920994,0.04361592233181,0.05088059604167938,0.8255206346511841,0.7013370394706726,0.16986314952373505,0.07835276424884796,0.07183659821748734
./UCLA-protest/img/test\test-02145.jpg,0.9412152171134949,0.7600002884864807,0.09649680554866791,0.0125105120241642,0.8278496265411377,0.45510992407798767,0.009237811900675297,0.42163288593292236,0.03273143991827965,0.017890021204948425,0.6279642581939697,0.019064893946051598
./UCLA-protest/img/test\test-02146.jpg,0.00018273666501045227,0.0004062176158186048,0.00019996809714939445,0.00015986985818017274,9.211760698235594e-06,2.94156234303955e-05,0.00011015006020898,0.0002835982304532081,8.535292727174237e-05,2.2468002498499118e-05,7.850186375435442e-05,6.141588528407738e-05
./UCLA-protest/img/test\test-02147.jpg,0.8804192543029785,0.7642916440963745,0.04688127338886261,0.004927848000079393,0.8556360006332397,0.2228078544139862,0.0038497180212289095,0.21513576805591583,0.01567751355469227,0.005873431917279959,0.6357969045639038,0.006165686529129744
./UCLA-protest/img/test\test-02148.jpg,5.503240754478611e-05,0.0003257571079302579,5.1980015996377915e-05,0.00011019164958270267,3.284269041614607e-05,0.00010421681508887559,8.068792521953583e-05,7.0694659370929e-05,7.645183359272778e-05,3.4232558391522616e-05,0.00016893376596271992,8.989535854198039e-05
./UCLA-protest/img/test\test-02149.jpg,0.0003675495972856879,0.0004638043465092778,0.0002653893898241222,7.214514334918931e-05,7.749091309960932e-06,5.429946395452134e-05,6.16339675616473e-05,0.0001700331486063078,0.00012363142741378397,2.395665978838224e-05,0.00015761695976834744,7.496101170545444e-05
./UCLA-protest/img/test\test-02150.jpg,3.471238960628398e-05,0.00010872322309296578,3.758834645850584e-05,9.284725820180029e-06,1.7518473214295227e-06,1.7525106159155257e-05,1.4414182260225061e-05,5.493393837241456e-05,1.5989064195309766e-05,5.478500952449394e-06,4.7121717216214165e-05,3.4845386835513636e-05
./UCLA-protest/img/test\test-02151.jpg,0.000176138652022928,0.00044017177424393594,0.0001270071807084605,0.0001319661969318986,3.4991106076631695e-05,7.349729276029393e-05,8.352645818376914e-05,0.0001620173716219142,4.973990871803835e-05,2.6471248929738067e-05,0.00019989677821286023,0.00015713376342318952
./UCLA-protest/img/test\test-02152.jpg,8.657118451083079e-05,0.00023667181085329503,0.000115889502922073,0.00010640906839398667,1.7765703887562267e-05,1.4273820852395147e-05,5.349035927793011e-05,8.915111538954079e-05,3.600271520554088e-05,1.2244132449268363e-05,8.936425001593307e-05,2.960674282803666e-05
./UCLA-protest/img/test\test-02153.jpg,3.802060382440686e-05,0.00023765546211507171,3.213690797565505e-05,6.516927533084527e-05,2.0054545530001633e-05,4.156160866841674e-05,3.235246185795404e-05,4.2328876588726416e-05,3.881404336425476e-05,1.6910056729102507e-05,6.881370791234076e-05,5.4915242799324915e-05
./UCLA-protest/img/test\test-02154.jpg,0.010501991026103497,0.009708820842206478,0.009515341371297836,0.0011119651608169079,0.0014600014546886086,0.0032350807450711727,0.0011289825197309256,0.012380496598780155,0.009134066291153431,0.001606022473424673,0.025170734152197838,0.0010430088732391596
./UCLA-protest/img/test\test-02155.jpg,8.079117105808109e-05,0.0004011436249129474,7.983355317264795e-05,0.00013384279736783355,1.8960427041747607e-05,3.382930299267173e-05,8.203337347367778e-05,9.592854621587321e-05,9.83183563221246e-05,2.6711675673141144e-05,0.00021550615201704204,9.648982813814655e-05
./UCLA-protest/img/test\test-02156.jpg,0.9525299072265625,0.31913867592811584,0.9305915236473083,0.155559703707695,0.04966229200363159,0.03493564948439598,0.12003063410520554,0.5421974062919617,0.11223313212394714,0.07629424333572388,0.0889052078127861,0.12612567842006683
./UCLA-protest/img/test\test-02157.jpg,0.004105181898921728,0.0056902216747403145,0.0022422214969992638,0.0006081750616431236,0.00010765709885163233,0.00036983354948461056,0.0003481792809907347,0.0037251098547130823,0.0009139890898950398,0.0003092536353506148,0.00023974331270437688,0.00033151524257846177
./UCLA-protest/img/test\test-02158.jpg,1.0993129762937315e-05,2.6404131858726032e-05,1.3333992683328688e-05,3.0853927910357015e-06,2.0552059254441701e-07,2.8987547011638526e-06,4.242171598889399e-06,6.760663836757885e-06,5.708141998184146e-06,5.148576178726216e-07,1.5035011529107578e-05,3.4316067285544705e-06
./UCLA-protest/img/test\test-02159.jpg,0.8682868480682373,0.5787508487701416,0.3626318871974945,0.028198622167110443,0.2922884225845337,0.20693185925483704,0.0202773567289114,0.6107430458068848,0.11021441966295242,0.0968567505478859,0.03442632406949997,0.06511907279491425
./UCLA-protest/img/test\test-02160.jpg,0.004482774063944817,0.00395591277629137,0.004486942198127508,0.0012633908772841096,0.0003103609778918326,0.0007180650136433542,0.0016572545282542706,0.003557608462870121,0.0007183843408711255,0.0005750409909524024,0.00048116056132130325,0.0014297596644610167
./UCLA-protest/img/test\test-02161.jpg,3.986067895311862e-05,0.0001537298521725461,4.2590203520376235e-05,1.547615283925552e-05,3.5406658298597904e-06,3.8377620512619615e-06,8.261544280685484e-06,2.4129010853357613e-05,7.24454412193154e-06,2.248190639875247e-06,1.2002514267805964e-05,1.1406440535211004e-05
./UCLA-protest/img/test\test-02162.jpg,0.03837284445762634,0.005092268344014883,0.05741508677601814,0.0012842378346249461,7.528158312197775e-05,0.00014096961240284145,0.0017262700712308288,0.00466327415779233,0.00044541878742165864,0.00035225204192101955,0.0008669003145769238,0.0005364486714825034
./UCLA-protest/img/test\test-02163.jpg,0.01115510519593954,0.015485171228647232,0.0045159729197621346,0.0007072785519994795,0.0007188410963863134,0.0023029251024127007,0.0011159956920892,0.006702018436044455,0.0011222161119803786,0.0007117229397408664,0.0012026596814393997,0.0005673359846696258
./UCLA-protest/img/test\test-02164.jpg,1.420827720721718e-05,6.618758197873831e-05,1.4290095350588672e-05,1.6750198483350687e-05,2.7313890313962474e-06,8.416881428274792e-06,1.2371907359920442e-05,1.5057424207043368e-05,9.270605005440302e-06,3.1581450912199216e-06,2.2189313312992454e-05,9.414690794073977e-06
./UCLA-protest/img/test\test-02165.jpg,3.5071398087893613e-06,1.840183358581271e-05,2.925604803749593e-06,2.2293170331977308e-06,5.892825925002398e-07,4.964987965649925e-06,2.1353534975787625e-06,3.0565950055461144e-06,2.8153713174106088e-06,6.894379680488782e-07,7.230305072880583e-06,2.920804718087311e-06
./UCLA-protest/img/test\test-02166.jpg,0.9345778226852417,0.3177156448364258,0.8497626781463623,0.10701358318328857,0.03579624369740486,0.05621514469385147,0.07899312674999237,0.5271653532981873,0.09791308641433716,0.15974384546279907,0.0386011078953743,0.10315709561109543
./UCLA-protest/img/test\test-02167.jpg,0.005308313760906458,0.006384550593793392,0.007028395310044289,0.003733184887096286,0.0011331134010106325,0.001377095002681017,0.0024381147231906652,0.0053948406130075455,0.00312474905513227,0.002037907252088189,0.0012242181692272425,0.002257359679788351
./UCLA-protest/img/test\test-02168.jpg,0.004047446884214878,0.0070834713988006115,0.0017730850959196687,0.00010900900815613568,3.581823330023326e-05,0.0002771142462734133,0.00021482053853105754,0.005313255824148655,0.001220265170559287,0.0003069542581215501,5.991483340039849e-05,0.00031083208159543574
./UCLA-protest/img/test\test-02169.jpg,5.777796468464658e-05,0.0002482762502040714,4.7424797230632976e-05,0.00010934132296824828,7.353073306148872e-05,9.805993613554165e-05,8.119270933093503e-05,8.245358912972733e-05,4.310993608669378e-05,4.647967216442339e-05,0.00010108443530043587,0.00010698544792830944
./UCLA-protest/img/test\test-02170.jpg,0.0005422560498118401,0.0009472042438574135,0.000964034057687968,0.0001297797280130908,0.00010447073873365298,0.00022783444728702307,8.331859135068953e-05,0.0007162262336350977,0.0005226889625191689,0.00015314317715819925,0.004524057265371084,9.4279479526449e-05
./UCLA-protest/img/test\test-02171.jpg,0.2539719045162201,0.044822338968515396,0.21059058606624603,0.005257496610283852,0.0006486915517598391,0.0019690850749611855,0.011106553487479687,0.044962767511606216,0.004842874128371477,0.0026143055874854326,0.002677295822650194,0.005787010304629803
./UCLA-protest/img/test\test-02172.jpg,0.0020306622609496117,0.003043025266379118,0.0012222559889778495,0.00022663392883259803,0.00011829107097582892,0.0003224146494176239,0.0003051859384868294,0.0013823161134496331,0.0004482679651118815,0.00028802340966649354,0.000204351163120009,0.0003666746779344976
./UCLA-protest/img/test\test-02173.jpg,0.8537228107452393,0.24687571823596954,0.7992416024208069,0.06710735708475113,0.04156821593642235,0.03731713071465492,0.07284188270568848,0.4864329397678375,0.11930172145366669,0.06157537177205086,0.051800165325403214,0.06819000840187073
./UCLA-protest/img/test\test-02174.jpg,0.8087009191513062,0.22879336774349213,0.7428349852561951,0.1314895898103714,0.0269192922860384,0.03307298943400383,0.08451125025749207,0.4254150986671448,0.10996618121862411,0.1711239367723465,0.05938328430056572,0.10863757878541946
./UCLA-protest/img/test\test-02175.jpg,0.00012902705930173397,0.000575907644815743,0.00012202579819131643,0.00010595597996143624,5.0700382416835055e-05,5.862988473381847e-05,8.294243889395148e-05,0.00010085710528073832,6.368990580085665e-05,2.823550494213123e-05,7.461426866939291e-05,0.00010831622057594359
./UCLA-protest/img/test\test-02176.jpg,0.008274754509329796,0.005682387389242649,0.0048124101012945175,0.0006894561811350286,0.00044930839794687927,0.00109382055234164,0.0011399465147405863,0.004989162553101778,0.0012278493959456682,0.00024714707979001105,0.002239297144114971,0.002354360418394208
./UCLA-protest/img/test\test-02177.jpg,0.002861135406419635,0.002470457460731268,0.0026438019704073668,0.0003164568042848259,3.878695497405715e-05,7.003086648182943e-05,0.0002564456663094461,0.004198633600026369,0.0022032170090824366,0.00025970267597585917,7.17787625035271e-05,0.00019940487982239574
./UCLA-protest/img/test\test-02178.jpg,4.345435172581347e-06,1.5833154975553043e-05,5.613228950096527e-06,3.56840814674797e-06,1.1187835013970471e-07,1.1151324770253268e-06,3.415315404708963e-06,2.7449077606434003e-06,1.5422243677676306e-06,6.190063004396507e-07,1.96434962163039e-06,2.256116204080172e-06
./UCLA-protest/img/test\test-02179.jpg,0.9406437277793884,0.31051936745643616,0.8961257338523865,0.08266694843769073,0.04978030547499657,0.03507727384567261,0.05971124395728111,0.5521065592765808,0.11799301952123642,0.04646603763103485,0.43783140182495117,0.06857739388942719
./UCLA-protest/img/test\test-02180.jpg,5.594161393673858e-06,4.084710599272512e-05,8.327062460011803e-06,1.5316696590161882e-05,1.4650628372692154e-06,2.5102508516283706e-06,1.4888149053149391e-05,6.733343525411328e-06,5.612030690826941e-06,2.1886557988182176e-06,7.760228982078843e-06,7.0840924308868125e-06
./UCLA-protest/img/test\test-02181.jpg,0.48413872718811035,0.1536262482404709,0.14904147386550903,0.0029444596730172634,0.0020436367485672235,0.019343217834830284,0.006043422035872936,0.23522348701953888,0.01484274584800005,0.01915663480758667,0.0007225398439913988,0.042233411222696304
./UCLA-protest/img/test\test-02182.jpg,0.05885343998670578,0.06696300953626633,0.0035342483315616846,0.000998520408757031,0.0729123130440712,0.017292574048042297,0.001243413658812642,0.008892065845429897,0.0027230367995798588,0.002435842528939247,0.023663120344281197,0.001985205803066492
./UCLA-protest/img/test\test-02183.jpg,0.3763611912727356,0.2770451605319977,0.06709587574005127,0.018261153250932693,0.40490296483039856,0.07948960363864899,0.010552738793194294,0.21270303428173065,0.06530296057462692,0.028341500088572502,0.07058141380548477,0.014738304540514946
./UCLA-protest/img/test\test-02184.jpg,0.000558467407245189,0.0019173002801835537,0.000429644831456244,0.00041616865200921893,0.00032570245093666017,0.0006602779030799866,0.0003708071890287101,0.001267779734916985,0.0004234783991705626,0.00018393585924059153,0.0007813724223524332,0.0006222506635822356
./UCLA-protest/img/test\test-02185.jpg,0.02463843859732151,0.007179355714470148,0.031036846339702606,0.0007993645849637687,0.00020034061162732542,0.00028904591454192996,0.0008230750099755824,0.004062947817146778,0.0008056508959271014,0.00018221625941805542,0.0019895315635949373,0.000397817901102826
./UCLA-protest/img/test\test-02186.jpg,6.620955537073314e-05,0.000239663349930197,5.02623115608003e-05,5.8884888858301565e-05,1.721337321214378e-05,3.336330337333493e-05,4.6903471229597926e-05,5.627698192256503e-05,2.9553908461821266e-05,2.073777068289928e-05,2.6800111299962737e-05,5.8952813560608774e-05
./UCLA-protest/img/test\test-02187.jpg,0.09616047143936157,0.059103161096572876,0.06445026397705078,0.011085493490099907,0.002084405394271016,0.005160893779247999,0.004837251268327236,0.12324527651071548,0.050745755434036255,0.07838551700115204,0.0030031665228307247,0.010973121970891953
./UCLA-protest/img/test\test-02188.jpg,0.02340218424797058,0.022177882492542267,0.0060156299732625484,0.0021033459343016148,0.007562392856925726,0.019328050315380096,0.0038210826460272074,0.007113943807780743,0.0027561255265027285,0.003516798373311758,0.0042666904628276825,0.009192712604999542
./UCLA-protest/img/test\test-02189.jpg,0.026026902720332146,0.022098371759057045,0.01292688399553299,0.0015284911496564746,0.000246581737883389,0.0025958092883229256,0.0021542420145124197,0.022200236096978188,0.004158752970397472,0.0024125620257109404,0.0013666728045791388,0.0013295415556058288
./UCLA-protest/img/test\test-02190.jpg,0.5143001675605774,0.13735561072826385,0.46269670128822327,0.04040835052728653,0.020310426130890846,0.021205615252256393,0.03664163127541542,0.2582339644432068,0.04828193411231041,0.04330359026789665,0.06768365949392319,0.03699500486254692
./UCLA-protest/img/test\test-02191.jpg,0.8733764886856079,0.3256318271160126,0.8279262185096741,0.03073074296116829,0.0031637693755328655,0.013507570140063763,0.022884998470544815,0.6605571508407593,0.25974053144454956,0.040619995445013046,0.03230370581150055,0.08221385627985
./UCLA-protest/img/test\test-02192.jpg,0.35205233097076416,0.10151135921478271,0.23021188378334045,0.01792174205183983,0.005812065675854683,0.02587655745446682,0.01020563393831253,0.21885670721530914,0.08929746598005295,0.03603385016322136,0.026049621403217316,0.024211440235376358
./UCLA-protest/img/test\test-02193.jpg,0.0052285343408584595,0.007012841757386923,0.006465556565672159,0.001281177974306047,0.0005537816905416548,0.0009816739475354552,0.0024104223120957613,0.007680964190512896,0.00250509032048285,0.000557346676941961,0.0014259713934734464,0.003937249071896076
./UCLA-protest/img/test\test-02194.jpg,0.9703654050827026,0.22216761112213135,0.9424869418144226,0.026409415528178215,0.004859000910073519,0.013892263174057007,0.04923960939049721,0.43276247382164,0.034254711121320724,0.027901194989681244,0.011983451433479786,0.02228144183754921
./UCLA-protest/img/test\test-02195.jpg,0.000470566883450374,0.0011864665430039167,0.00022364761389326304,0.00010010066034737974,8.710986730875447e-05,0.00018775713397189975,0.0002590811636764556,0.0003918921574950218,8.255500142695382e-05,3.705275958054699e-05,8.292495476780459e-05,0.0003224487882107496
./UCLA-protest/img/test\test-02196.jpg,0.9239733219146729,0.3059411644935608,0.7420253157615662,0.051947057247161865,0.03931098431348801,0.06999564915895462,0.025003107264637947,0.5877468585968018,0.16855083405971527,0.08116023987531662,0.4557127058506012,0.049391597509384155
./UCLA-protest/img/test\test-02197.jpg,7.744680260657333e-06,4.912281656288542e-05,6.551261321874335e-06,5.399678684625542e-06,8.149939390023064e-07,1.8699033716984559e-06,3.2203076898440486e-06,7.496739272028208e-06,3.1188105822366197e-06,8.170990781763976e-07,4.208328391541727e-06,2.719936219364172e-06
./UCLA-protest/img/test\test-02198.jpg,0.0014749412657693028,0.0023566328454762697,0.0019776292610913515,0.0010334905236959457,1.9648026864160784e-05,0.00012709901784546673,0.0003366247983649373,0.001922917552292347,0.0005823136307299137,0.00013580758241005242,0.00029271235689520836,0.00034339670673944056
